Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genre,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Playlist Name,Playlist URI
35RJhm1pEovTBwnNR0zWad,GREECE (feat. Drake),GREECE (feat. Drake),DJ Khaled;Drake,07/16/2020,218901,68,john.verrone,2020-12-14T15:37:23Z,rap,0.695,0.343,5,-10.798,1,0.0432,0.0743,0.00000104,0.107,0.229,85.84,4,John's Top Songs 2020,48RleulLJJgcIlK9ZozKuJ
3k0YJnqMKRZb8swo86vCkq,drunk face,Tickets To My Downfall,mgk,09/25/2020,143900,65,john.verrone,2020-12-15T00:11:37Z,,0.691,0.77,7,-4.578,0,0.0367,0.0282,0,0.497,0.344,90.024,4,John's Top Songs 2020,48RleulLJJgcIlK9ZozKuJ
3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),Mood (feat. iann dior),24kGoldn;iann dior,07/24/2020,140525,6,john.verrone,2020-12-14T15:35:20Z,melodic rap,0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,4,John's Top Songs 2020,48RleulLJJgcIlK9ZozKuJ
45bE4HXI0AwGZXfZtMp8JR,you broke me first,you broke me first,Tate McRae,04/17/2020,169265,4,john.verrone,2020-12-14T15:36:25Z,,0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,4,John's Top Songs 2020,48RleulLJJgcIlK9ZozKuJ
4P6IttK2PRBjyr3fm0pP7t,Past Life (with Selena Gomez),Past Life (with Selena Gomez),Trevor Daniel;Selena Gomez,06/26/2020,186480,0,john.verrone,2020-12-14T15:37:14Z,,0.612,0.539,3,-5.071,1,0.0488,0.104,0,0.18,0.294,79.948,4,John's Top Songs 2020,48RleulLJJgcIlK9ZozKuJ
4taTrtJjCPpgr4cQR7WMnQ,All the Fucking Time,All the Fucking Time,Loote,11/01/2019,159813,41,john.verrone,2020-12-14T15:35:22Z,,0.46,0.707,6,-5.54,1,0.0415,0.107,0,0.116,0.171,159.892,4,John's Top Songs 2020,48RleulLJJgcIlK9ZozKuJ
4TnjEaWOeW0eKTKIEvJyCa,Falling,Falling,Trevor Daniel,10/05/2018,159381,2,john.verrone,2020-12-14T15:55:23Z,,0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,4,John's Top Songs 2020,48RleulLJJgcIlK9ZozKuJ
53F1MVa1BWUkTBbVqgVAfN,Kinfolks,Kinfolks,Sam Hunt,10/10/2019,181933,50,john.verrone,2020-12-14T15:37:32Z,"country,pop country",0.565,0.805,0,-4.457,1,0.0489,0.0808,0,0.173,0.869,76.04,4,John's Top Songs 2020,48RleulLJJgcIlK9ZozKuJ
58wyJLv6yH1La9NIZPl3ne,Can We Kiss Forever?,Can We Kiss Forever?,Kina;Adriana Proenza,08/31/2018,187931,71,john.verrone,2020-12-14T15:55:59Z,,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,4,John's Top Songs 2020,48RleulLJJgcIlK9ZozKuJ
5YSHygGN9D0mID1NsVd5my,Reminds Me Of You,Reminds Me Of You,Juice WRLD;The Kid LAROI,12/08/2020,158032,64,john.verrone,2020-12-14T15:39:35Z,"melodic rap,emo rap",0.613,0.631,4,-6.965,1,0.12,0.0663,0,0.169,0.33,149.992,4,John's Top Songs 2020,48RleulLJJgcIlK9ZozKuJ
6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),POPSTAR (feat. Drake),DJ Khaled;Drake,07/17/2020,200221,66,john.verrone,2020-12-14T15:37:27Z,rap,0.8,0.56,5,-4.818,0,0.261,0.057,0,0.134,0.45,163.071,4,John's Top Songs 2020,48RleulLJJgcIlK9ZozKuJ
7A7SoEsLBOjOhIZu7UkOsl,Sucks To Be You,Sucks To Be You,SAINt JHN,10/26/2020,222242,0,john.verrone,2020-12-14T15:40:06Z,,0.803,0.619,6,-5.226,0,0.0506,0.208,0.00024,0.121,0.443,131.983,4,John's Top Songs 2020,48RleulLJJgcIlK9ZozKuJ
7DnNU5rQLgy4KEYvFMrGgW,This is Us,This is Us,Jimmie Allen;Noah Cyrus,02/21/2020,205826,44,john.verrone,2020-12-14T15:42:44Z,country,0.549,0.883,9,-4.092,1,0.0344,0.148,0,0.0609,0.487,145.06,4,John's Top Songs 2020,48RleulLJJgcIlK9ZozKuJ
7kDUspsoYfLkWnZR7qwHZl,my ex's best friend (with blackbear),Tickets To My Downfall,mgk;blackbear,09/25/2020,139460,73,john.verrone,2020-12-14T15:36:18Z,,0.731,0.675,5,-5.134,0,0.0434,0.00473,0,0.141,0.298,124.939,4,John's Top Songs 2020,48RleulLJJgcIlK9ZozKuJ
7uzbUoTJP9WHzKSA2eCgFF,Life's A Mess (feat. Halsey),Legends Never Die,Juice WRLD;Halsey,07/10/2020,202217,39,john.verrone,2020-12-14T15:37:09Z,"melodic rap,emo rap",0.632,0.445,1,-8.932,1,0.0359,0.324,0,0.17,0.18,143.112,4,John's Top Songs 2020,48RleulLJJgcIlK9ZozKuJ
0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,Easy On Me,Adele,10/14/2021,224694,100,john.verrone,2021-12-08T02:04:18Z,"british soul,pop,pop soul,uk pop",0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
0mHGftgYtmpH4y17T3VZ2E,@ my worst,@ my worst,blackbear,08/06/2021,191364,76,john.verrone,2021-12-08T00:41:23Z,"pop,pop rap",0.615,0.774,4,-5.152,0,0.0551,0.0173,0,0.15,0.336,136.887,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
0v36cov6Z6aEV5ZgIlqZMk,Rockstar In His Prime,Fighting Demons,Juice WRLD,12/10/2021,180750,78,john.verrone,2021-12-10T15:10:22Z,"chicago rap,melodic rap",0.685,0.729,7,-8.694,0,0.15,0.415,0,0.196,0.382,170.025,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
18vXApRmJSgQ6wG2ll9AOg,RAPSTAR,Hall of Fame,Polo G,06/11/2021,165925,81,john.verrone,2021-12-08T02:00:26Z,chicago rap,0.789,0.536,6,-6.862,1,0.242,0.41,0,0.129,0.437,81.039,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
19HrcEC43P1y87E7kJZogL,dancing in the kitchen,gg bb xx (deluxe),LANY,11/05/2021,208808,53,john.verrone,2021-12-02T15:16:05Z,"la pop,pop",0.646,0.736,11,-7.658,1,0.0396,0.0334,0,0.0807,0.28,94.024,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
1AtC4WzAiT2RoDEkGknqMT,Relocate,Fighting Demons,Juice WRLD,12/10/2021,208188,75,john.verrone,2021-12-13T17:07:01Z,"chicago rap,melodic rap",0.706,0.59,10,-6.403,1,0.0619,0.114,0,0.128,0.462,82.973,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
1BPBwKueIEMnUcbbs2te7B,NUMB,NUMB,Chri$tian Gate$,06/04/2021,112500,76,john.verrone,2021-12-07T23:02:21Z,sad rap,0.682,0.598,8,-5.694,1,0.264,0.0575,0,0.299,0.823,103.791,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
1BPBwKueIEMnUcbbs2te7B,NUMB,NUMB,Chri$tian Gate$,06/04/2021,112500,76,john.verrone,2021-12-10T04:05:01Z,sad rap,0.682,0.598,8,-5.694,1,0.264,0.0575,0,0.299,0.823,103.791,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
1EHUQesfVKwbthtNcpBi9g,WITHOUT YOU (with Miley Cyrus),WITHOUT YOU (with Miley Cyrus),"The Kid LAROI,Miley Cyrus",04/30/2021,161384,80,john.verrone,2021-12-02T15:13:07Z,"australian hip hop,dance pop,pop,post-teen pop",0.655,0.469,0,-6.257,1,0.0292,0.173,0,0.0956,0.467,92.56,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
1F9kEuwT29fgqlovIclu81,love race (feat. Kellin Quinn),love race (feat. Kellin Quinn),"mgk,Kellin Quinn",04/29/2021,188779,74,john.verrone,2021-12-02T15:25:22Z,"ohio hip hop,pop rap",0.517,0.848,10,-4.054,1,0.0521,0.00581,0,0.214,0.429,95.906,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
1J14CdDAvBTE1AJYUOwl6C,Arcade,Small Town Boy (Track By Track),Duncan Laurence,11/12/2020,185146,78,john.verrone,2021-12-08T02:01:15Z,dutch pop,0.453,0.35,9,-11.639,0,0.0425,0.827,0.00122,0.144,0.279,72.017,3,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
29t9XYOV65fFXiVzFFJgHH,NOT SOBER (feat. Polo G & Stunna Gambino),F*CK LOVE 3+: OVER YOU,"The Kid LAROI,Polo G,Stunna Gambino",07/27/2021,216000,63,john.verrone,2021-12-02T15:18:57Z,"australian hip hop,chicago rap,nyc rap",0.671,0.639,2,-6.852,0,0.134,0.0928,0,0.0941,0.385,119.82,5,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
2gT72HL4Y84K2Mle3miAMJ,DiE4u,DiE4u,Bring Me The Horizon,09/16/2021,207141,75,john.verrone,2021-12-02T15:16:28Z,"melodic metalcore,metalcore,rock,uk metalcore",0.355,0.919,7,-3.771,1,0.356,0.00234,0.000313,0.262,0.259,159.922,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
2PR4jVXzyjCky2PkONvipq,Favorite T-Shirt - Acoustic,Favorite T-Shirt (Acoustic),Jake Scott,11/08/2019,188442,63,john.verrone,2021-12-08T01:19:34Z,"alt z,indiecoustica,neo mellow,pop,pop rock",0.82,0.26,9,-14.473,1,0.0759,0.757,0,0.144,0.641,114.943,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
2quVkyLSVr5wX2QIhnexUt,Already Dead,Fighting Demons,Juice WRLD,12/10/2021,231220,76,john.verrone,2021-12-10T14:55:53Z,"chicago rap,melodic rap",0.744,0.495,1,-6.311,1,0.0634,0.0216,0,0.111,0.128,83.51,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
34chhNX59Wo9HMFCsI3K8Y,Memory,Memory,"Kane Brown,blackbear",07/09/2021,153337,80,john.verrone,2021-12-02T15:17:30Z,"black americana,contemporary country,country road,pop,pop rap",0.434,0.889,9,-5.684,1,0.0509,0.395,0,0.273,0.845,113.326,5,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
3buwFfY33H32wfZ6X9poV3,Somebody,Justice,Justin Bieber,03/19/2021,179414,69,john.verrone,2021-12-02T15:14:11Z,"canadian pop,pop",0.551,0.756,2,-7.679,1,0.045,0.000284,0.0000948,0.118,0.359,75.991,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
3mkz6eI4Sram8UhO3teU76,ANGELS & DEMONS,Tell Me About Tomorrow,jxdn,07/02/2021,160119,74,john.verrone,2021-12-08T01:48:53Z,pop rap,0.554,0.8,8,-3.936,1,0.0395,0.119,0,0.629,0.463,115.056,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
3nkW3TPQjBip1lER4h78NX,papercuts,papercuts,mgk,08/12/2021,180370,76,john.verrone,2021-12-02T15:25:03Z,"ohio hip hop,pop rap",0.528,0.627,11,-3.719,1,0.0373,0.0107,0,0.529,0.295,139.988,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
3RLshk3cDQOqWhSIRCVaXL,la di die (feat. jxdn),la di die (feat. jxdn),"Nessa Barrett,jxdn",02/19/2021,195191,77,john.verrone,2021-12-02T15:21:30Z,"alt z,pop,social media pop,pop rap",0.484,0.643,1,-4.72,1,0.0416,0.0036,0,0.243,0.345,163.97,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
4bNa2MHnPB7zckROAHh8mR,Bite Me,Bite Me,Avril Lavigne,11/10/2021,159746,81,john.verrone,2021-12-02T15:16:13Z,"canadian pop,candy pop,dance pop,pop,post-teen pop",0.491,0.792,8,-4.382,1,0.0699,0.00381,0,0.359,0.74,169.997,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),Justice,"Justin Bieber,Daniel Caesar,Giveon",03/19/2021,198081,92,john.verrone,2021-12-02T15:14:02Z,"canadian pop,pop,canadian contemporary r&b,r&b",0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
4RCpHnkhMmm67EKbI4aEO7,u love u (with Tate McRae),u love u (with Tate McRae),"blackbear,Tate McRae",06/04/2021,189062,68,john.verrone,2021-12-08T00:41:34Z,"pop,pop rap,alt z,dance pop,post-teen pop",0.544,0.704,4,-5.678,0,0.0435,0.0156,0,0.164,0.265,80.029,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
4XvcHTUfIlWfyJTRG0aqlo,2055,Still Sleep?,Sleepy Hallow,06/02/2021,123986,88,john.verrone,2021-12-08T02:03:55Z,"brooklyn drill,nyc rap",0.829,0.512,6,-5.865,0,0.187,0.492,0,0.12,0.638,80.511,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
4XVKU8l2gtSsI4vsx4F2My,CHICKEN TENDIES,I GUESS I'M IN LOVE,Clinton Kane,08/20/2021,196844,56,john.verrone,2021-12-02T15:15:54Z,"alt z,gen z singer-songwriter,pop",0.57,0.689,7,-6.242,1,0.147,0.358,0,0.0819,0.568,100.087,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
4ZtFanR9U6ndgddUvNcjcG,good 4 u,SOUR,Olivia Rodrigo,05/21/2021,178146,96,john.verrone,2021-12-08T01:47:51Z,pop,0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
50nfwKoDiSYg8zOCREWAm5,Shivers,#ERROR!,Ed Sheeran,10/29/2021,207853,95,john.verrone,2021-12-02T15:18:09Z,"pop,uk pop",0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
5DTBPQRHrBOnvzIF5XLBPq,September,It'll All Make Sense In The End,James Arthur,11/05/2021,220811,66,john.verrone,2021-12-08T01:48:13Z,"pop,talent show,uk pop",0.643,0.547,9,-6.06,1,0.0396,0.13,0,0.0927,0.416,102.989,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
5fwSHlTEWpluwOM0Sxnh5k,Pepas,Pepas,Farruko,06/24/2021,287120,96,john.verrone,2021-12-02T15:16:58Z,"latin,reggaeton,trap latino",0.762,0.766,7,-3.955,1,0.0343,0.00776,0.0000698,0.128,0.442,130.001,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),STAY (with Justin Bieber),"The Kid LAROI,Justin Bieber",07/09/2021,141805,98,john.verrone,2021-12-02T15:12:54Z,"australian hip hop,canadian pop,pop",0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),Future Nostalgia,"Dua Lipa,DaBaby",03/27/2020,203064,88,john.verrone,2021-12-08T01:59:22Z,"dance pop,pop,uk pop,north carolina hip hop,rap",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
5PlTDE2RLbcC9vBzbGAG4y,argyle,argyle,brakence,10/08/2021,165333,65,john.verrone,2021-12-02T15:29:46Z,"emo rap,glitchcore,pop rap,sad rap",0.669,0.444,8,-8.021,0,0.0453,0.412,0,0.349,0.586,139.031,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
61Emqg95O9zo1GNOcyxq4Y,For Tonight,For Tonight,Giveon,09/24/2021,193821,83,john.verrone,2021-12-02T15:17:13Z,"pop,r&b",0.442,0.517,9,-7.807,1,0.0548,0.0699,0,0.114,0.2,79.867,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
6fRxMU4LWwyaSSowV441IU,Beautiful Mistakes (feat. Megan Thee Stallion),Beautiful Mistakes (feat. Megan Thee Stallion),"Maroon 5,Megan Thee Stallion",03/03/2021,227395,38,john.verrone,2021-12-02T15:13:39Z,"pop,pop rock,houston rap,trap queen",0.713,0.676,10,-5.483,1,0.027,0.0377,0,0.154,0.721,99.048,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
6XdHZr9iXdqc4Q76wtgbqr,The Way You Felt,The Way You Felt,Alec Benjamin,04/30/2021,182810,70,john.verrone,2021-12-03T18:54:49Z,"alt z,dream smp,electropop,pop",0.872,0.52,0,-6.928,1,0.0618,0.715,0,0.0982,0.736,131.918,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
7gCe88FGMlkyURLPxglbAo,ALWAYS DO,F*CK LOVE 3+: OVER YOU,The Kid LAROI,07/27/2021,151704,59,john.verrone,2021-12-02T15:19:20Z,australian hip hop,0.762,0.426,8,-6.865,1,0.113,0.0442,0,0.0858,0.582,167.827,4,jv best of 2021,0OTdOWfMSlXzqWmEMiyYOQ
10yYDp1Lnac8zEIYiCk1sp,"Wish on an Eyelash, Pt. 2","Wish on an Eyelash, Pt. 2","Mallrat,The Chainsmokers",12/09/2022,189890,68,john.verrone,2022-12-09T05:15:51Z,"aussietronica,australian hip hop,australian pop,brisbane indie,indie pop,dance pop,edm,electropop,pop,pop dance,tropical house",0.496,0.408,11,-10.35,0,0.0532,0.548,0.000577,0.313,0.33,102.073,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,Harry's House,Harry Styles,05/20/2022,177954,90,john.verrone,2022-12-10T04:23:29Z,pop,0.714,0.728,10,-4.595,1,0.0468,0.298,0,0.106,0.901,114.996,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
21AziTMaZwcLflGMAj85o5,All 4 Nothing (I'm So In Love),All 4 Nothing (I'm So In Love),Lauv,04/08/2022,183014,70,john.verrone,2022-12-08T17:26:12Z,pop,0.72,0.819,1,-4.588,1,0.0362,0.0411,0,0.0606,0.898,131.99,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
25wdC7CJmCJPgnKw9rYquJ,maybe (feat. Bring Me The Horizon),mainstream sellout,"mgk,Bring Me The Horizon",03/25/2022,170133,75,john.verrone,2022-12-08T17:25:19Z,"ohio hip hop,pop,pop rap,melodic metalcore,metalcore,rock,uk metalcore",0.601,0.92,5,-4.802,0,0.0505,0.000735,0,0.0998,0.537,88.014,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
2EBnvom1dTybtm75a3Xh1T,feel like shit,feel like shit,Tate McRae,11/11/2021,204314,71,john.verrone,2022-12-08T17:24:31Z,pop,0.508,0.378,7,-7.158,1,0.0473,0.516,0,0.119,0.161,144.962,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
2FqkTu4FhwDWn9hzEaWWCE,I Love U,So Far So Good,The Chainsmokers,06/08/2022,185522,69,john.verrone,2022-12-08T17:41:28Z,"dance pop,edm,electropop,pop,pop dance,tropical house",0.651,0.719,8,-5.804,1,0.0318,0.143,0.0000362,0.0948,0.81,103.981,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
2NGPPfcQfNm3f2ym3WHBuf,Charlie Be Quiet!,CHARLIE,Charlie Puth,10/06/2022,128364,71,john.verrone,2022-12-08T17:27:02Z,"dance pop,pop,viral pop",0.753,0.662,8,-4.25,1,0.0702,0.205,0.00000366,0.0851,0.466,94.958,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
2Oo397nWzelAKMQBBIL8YI,dead inside,in loving memory,blackbear,08/26/2022,182792,61,john.verrone,2022-12-08T17:38:40Z,"pop,pop rap",0.558,0.925,8,-3.428,0,0.0423,0.00263,0,0.188,0.829,148.042,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
2qtqIinDwJQzsUofMtkH0D,"don't sleep, repeat (feat. mgk)","don't sleep, repeat (feat. mgk)","44phantom,mgk",08/19/2022,149160,66,john.verrone,2022-12-08T17:37:11Z,"emo rap,sad rap,ohio hip hop,pop,pop rap",0.667,0.716,7,-4.463,1,0.0564,0.238,0,0.255,0.412,144.943,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
2wJ1eOCIBwoQiN7xQtrTAY,GROWING UP IS _____,GROWING UP IS _____,Ruel,12/08/2021,233587,69,john.verrone,2022-12-08T17:24:45Z,"australian alternative pop,dance pop,electropop,pop,post-teen pop",0.673,0.729,0,-5.664,1,0.029,0.000983,0.000107,0.226,0.482,112.535,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
3CRLMDJygwt1KWMg1FASye,Sting,Sting,FLETCHER,09/02/2022,187253,54,john.verrone,2022-12-08T17:38:14Z,"alt z,dance pop,electropop,pop,post-teen pop",0.521,0.626,8,-7.245,1,0.0591,0.261,0,0.161,0.512,95.011,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),"Sam Smith,Kim Petras",09/22/2022,156943,100,john.verrone,2022-12-08T17:27:15Z,"dance pop,pop,uk pop,post-teen pop,transpop",0.714,0.472,2,-7.375,1,0.0864,0.013,0.00000451,0.266,0.238,131.121,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
3rWDp9tBPQR9z6U5YyRSK4,Midnight Rain,Midnights,Taylor Swift,10/21/2022,174782,90,john.verrone,2022-12-08T17:29:54Z,pop,0.643,0.363,0,-11.738,1,0.0767,0.69,0.0000517,0.115,0.23,139.865,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
3vLByi1CdmNJPpTtOdKqAQ,Wish on an Eyelash,Butterfly Blue,Mallrat,05/13/2022,58929,74,john.verrone,2022-12-08T17:37:08Z,"aussietronica,australian hip hop,australian pop,brisbane indie,indie pop",0.418,0.288,2,-10.597,1,0.0351,0.885,0.0316,0.115,0.352,89.861,3,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
43HB7iatxULhCqqIu7ouQT,CLOUDS,CLOUDS,Tiffany Day,12/03/2021,178726,36,john.verrone,2022-12-15T04:15:18Z,"chill r&b,indie r&b",0.728,0.451,2,-11,1,0.558,0.287,0.0000192,0.125,0.342,76.27,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
48f7LOHWir3VQoO06yoc95,Song About You,The Band CAMINO,The Band CAMINO,09/10/2021,158948,62,john.verrone,2022-12-08T17:26:48Z,"hopebeat,indie poptimism,pop,pop rock",0.617,0.801,8,-5.766,1,0.0336,0.0254,0.00000207,0.105,0.426,119.003,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
4CLDrNSJcJQIeFkHCLM3gb,26,All 4 Nothing,Lauv,08/05/2022,159607,59,john.verrone,2022-12-08T17:28:05Z,pop,0.643,0.458,6,-8.636,1,0.0875,0.809,0.00015,0.237,0.506,164.16,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry's House,Harry Styles,05/20/2022,167303,92,john.verrone,2022-12-15T04:11:22Z,pop,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
4FEPb06xIBFoqAvpRjliqY,miss me (when you're gone),miss me (when you're gone) [remixes],Will Linley,06/18/2022,184915,57,john.verrone,2022-12-08T17:24:48Z,,0.606,0.662,6,-5.526,1,0.0477,0.515,0,0.076,0.527,159.888,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
4SDccIA3pVkjaZsivDPaV5,Sorry To Me Too,Sorry To Me Too,Julia Michaels,11/11/2022,209596,74,john.verrone,2022-12-08T17:36:48Z,"alt z,dance pop,electropop,pop,post-teen pop",0.682,0.642,11,-6.765,0,0.0825,0.391,0.000271,0.107,0.387,148.127,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
4UHyrGQCHu0Orh2utUxbNY,fake love don't last (feat. iann dior),mainstream sellout,"mgk,iann dior",03/25/2022,143204,67,john.verrone,2022-12-08T17:26:16Z,"ohio hip hop,pop,pop rap,melodic rap",0.659,0.733,8,-4.878,1,0.0577,0.0226,0,0.205,0.763,146.053,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
50eJOxJiGmJ7PBZaTKpje1,make up sex (feat. blackbear),mainstream sellout,"mgk,blackbear",03/25/2022,122570,72,john.verrone,2022-12-08T17:25:23Z,"ohio hip hop,pop,pop rap",0.665,0.678,5,-4.122,0,0.0315,0.00156,0,0.474,0.682,131.986,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
5jQI2r1RdgtuT8S3iG8zFC,Lavender Haze,Midnights,Taylor Swift,10/21/2022,202395,90,john.verrone,2022-12-08T17:29:54Z,pop,0.733,0.436,10,-10.489,1,0.08,0.258,0.000573,0.157,0.0976,96.985,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
6Vv8kZbiRdSbybIukXjvWF,Stay Together,All 4 Nothing,Lauv,08/05/2022,140316,55,john.verrone,2022-12-08T17:37:03Z,pop,0.892,0.595,9,-7.053,1,0.0811,0.256,0.0000179,0.116,0.694,155.086,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
6YG2PNDqV4qfKcKRhyMPKU,Lose My Number,Lose My Number,Nightly,10/28/2021,143423,45,john.verrone,2022-12-08T17:24:35Z,"electropop,indie poptimism,pop",0.783,0.705,4,-4.513,0,0.0336,0.306,0.0000931,0.23,0.671,94.986,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
7DwcBgdzqhFJltEaV1XF81,Cooped Up (with Roddy Ricch),Cooped Up,"Post Malone,Roddy Ricch",05/12/2022,185857,74,john.verrone,2022-12-15T04:11:59Z,"dfw rap,melodic rap,rap,trap",0.669,0.773,0,-5.619,1,0.153,0.038,0,0.113,0.377,93.923,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
7HDcd1vyDdNWq897wSILCZ,Slow Song (with Dragonette),Slow Song (with Dragonette),"The Knocks,Dragonette",02/18/2022,253723,55,john.verrone,2022-12-15T04:15:40Z,"alternative dance,edm,indie poptimism,nu disco,pop,tropical house,canadian electropop,canadian pop,dance pop,dance rock,electropop,metropopolis,neo-synthpop",0.77,0.743,6,-3.251,1,0.0299,0.0205,0.0003,0.144,0.843,123.014,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
7iUB3byx9Rcks8zW10JVkP,Stupid Feelings,Stupid Feelings,"220 KID,LANY",08/06/2021,166924,66,john.verrone,2022-12-08T17:27:48Z,"dance pop,edm,house,pop dance,tropical house,uk dance,la pop,pop",0.715,0.778,6,-6.546,0,0.0365,0.0152,0,0.121,0.756,123.954,4,jv best of 2022,2HBhXhRZSMN7MeUSQRG9h9
